cate_1_name,cate_2_name,cate_3_name,city_name,comment_cnt,location_id,per_pay,score,shop_id,shop_level,sales,views
美食,快餐,西式快餐,潍坊,5.0,106,14,3.0,1475,2,31970,5533
超市便利店,便利店,,济南,,23,7,,1476,0,8095,120
美食,快餐,西式快餐,广州,7.0,867,7,3.0,1477,2,47493,6317
美食,休闲茶饮,奶茶,绍兴,7.0,912,1,4.0,1478,1,49813,11966
美食,快餐,西式快餐,南昌,4.0,223,13,2.0,1479,2,22122,3039
美食,烘焙糕点,其它烘焙糕点,合肥,3.0,362,9,3.0,1480,2,31502,2024
美食,休闲茶饮,奶茶,杭州,2.0,884,3,3.0,1481,2,13500,1556
超市便利店,超市,,沈阳,,360,16,,1482,1,52941,4399
美食,快餐,西式快餐,厦门,7.0,1080,8,3.0,1483,2,72437,5939
超市便利店,超市,,南昌,0.0,801,17,3.0,1484,1,63570,5627
美食,快餐,西式快餐,上海,5.0,821,13,3.0,1485,2,39351,4194
美食,小吃,其它小吃,广州,0.0,228,5,3.0,1486,0,6519,480
美食,小吃,其它小吃,重庆,1.0,754,3,1.0,1487,0,17141,191
超市便利店,便利店,,南京,0.0,1106,8,4.0,1488,1,32619,214
美食,快餐,西式快餐,上海,8.0,833,7,3.0,1489,2,57146,9718
超市便利店,超市,,咸宁,,747,19,,1490,1,36152,6890
美食,烘焙糕点,面包,成都,2.0,1134,17,3.0,1491,0,9384,1764
美食,快餐,中式快餐,深圳,1.0,991,4,0.0,1492,0,7303,358
美食,快餐,中式快餐,上海,0.0,1127,15,2.0,1493,1,18058,611
美食,烘焙糕点,面包,宁波,3.0,763,16,3.0,1494,0,21272,816
超市便利店,便利店,,武汉,,209,4,,1495,0,10434,151
超市便利店,超市,,南京,0.0,1095,13,4.0,1496,1,38687,819
超市便利店,便利店,,绍兴,0.0,167,5,4.0,1497,1,19997,161
超市便利店,超市,,成都,0.0,366,20,4.0,1498,1,18942,937
超市便利店,超市,,上海,,1086,11,,1499,0,11759,202
超市便利店,超市,,南京,,123,17,,1500,0,26483,930
超市便利店,便利店,,上海,0.0,359,4,4.0,1501,1,42870,1311
美食,休闲食品,生鲜水果,广州,3.0,973,1,3.0,1502,0,49514,436
美食,快餐,中式快餐,佛山,2.0,567,3,1.0,1503,0,38745,1119
美食,小吃,面点,常州,1.0,385,5,2.0,1504,0,14615,380
超市便利店,便利店,,南京,0.0,1126,7,4.0,1505,1,21143,215
超市便利店,超市,,六安,0.0,1045,19,0.0,1506,1,18375,9605
美食,休闲食品,生鲜水果,温州,2.0,61,8,3.0,1507,0,23302,327
超市便利店,超市,,上海,0.0,904,18,1.0,1508,1,21003,684
美食,快餐,西式快餐,重庆,5.0,1047,12,3.0,1509,2,29340,3880
美食,休闲食品,生鲜水果,上海,1.0,714,11,3.0,1510,2,28014,699
美食,烘焙糕点,其它烘焙糕点,南京,3.0,399,8,2.0,1511,0,32736,768
美食,小吃,其它小吃,广州,5.0,47,15,3.0,1512,2,45512,5204
美食,快餐,西式快餐,黄石,6.0,671,13,2.0,1513,2,34374,6019
美食,小吃,其它小吃,温州,1.0,936,1,3.0,1514,0,11746,315
超市便利店,超市,,北京,,9,18,,1515,1,27990,1222
超市便利店,便利店,,温州,0.0,1029,4,4.0,1516,1,21896,342
美食,快餐,西式快餐,北京,6.0,655,14,3.0,1517,2,31181,2830
超市便利店,超市,,思茅,0.0,670,19,4.0,1518,1,27778,9301
美食,休闲食品,生鲜水果,杭州,5.0,749,12,3.0,1519,2,49346,1262
超市便利店,便利店,,南京,0.0,338,9,4.0,1520,1,21003,441
美食,快餐,中式快餐,杭州,1.0,382,8,0.0,1521,0,10605,1882
超市便利店,超市,,北京,,402,17,,1522,1,30762,342
美食,烘焙糕点,面包,江门,1.0,918,2,1.0,1523,0,21702,1413
美食,快餐,西式快餐,武汉,10.0,37,13,3.0,1524,2,52812,5496
美食,小吃,面点,南宁,4.0,636,10,2.0,1525,0,29781,3922
美食,烘焙糕点,面包,南京,1.0,176,3,4.0,1526,0,7749,130
美食,快餐,西式快餐,深圳,4.0,1057,12,2.0,1527,2,25902,8144
超市便利店,超市,,杭州,0.0,485,7,3.0,1528,1,73066,3533
美食,休闲茶饮,奶茶,珠海,2.0,50,1,3.0,1529,0,21766,428
美食,快餐,西式快餐,惠州,6.0,83,13,2.0,1530,2,27559,3569
美食,烘焙糕点,面包,上海,2.0,134,15,3.0,1531,0,26677,910
美食,烘焙糕点,面包,深圳,1.0,813,7,2.0,1532,1,15736,1649
美食,快餐,中式快餐,北京,10.0,319,18,3.0,1533,2,48201,2195
超市便利店,便利店,,温州,0.0,61,3,3.0,1534,1,28712,133
超市便利店,超市,,温州,,585,19,,1535,1,211497,9194
超市便利店,便利店,,无锡,0.0,721,3,4.0,1536,1,25333,482
美食,快餐,西式快餐,信阳,7.0,1025,15,3.0,1537,2,45121,4703
超市便利店,超市,,江门,0.0,1016,17,3.0,1538,1,38567,6764
美食,火锅,川味/重庆火锅,宁波,6.0,245,20,4.0,1539,2,27585,53385
美食,快餐,西式快餐,扬州,11.0,1153,11,2.0,1540,2,75098,3376
美食,快餐,西式快餐,长沙,4.0,718,14,2.0,1541,2,28626,1568
美食,快餐,西式快餐,厦门,3.0,471,9,3.0,1542,2,16536,3735
超市便利店,超市,,长沙,,1138,18,,1543,0,8480,361
超市便利店,超市,,北京,0.0,273,18,2.0,1544,1,54450,3558
超市便利店,超市,,武汉,0.0,416,15,4.0,1545,1,26559,991
美食,小吃,其它小吃,北京,2.0,331,18,4.0,1546,0,14116,1089
美食,中餐,其它地方菜,南京,3.0,434,20,2.0,1547,1,19623,4802
美食,快餐,中式快餐,沈阳,0.0,143,1,0.0,1548,0,19095,236
美食,休闲食品,生鲜水果,杭州,1.0,901,10,3.0,1549,0,22548,414
美食,休闲食品,生鲜水果,上海,1.0,950,7,2.0,1550,0,12286,512
美食,快餐,中式快餐,上海,3.0,709,9,3.0,1551,2,33633,5027
美食,快餐,西式快餐,福州,4.0,876,8,2.0,1552,2,20879,11442
美食,快餐,西式快餐,南宁,9.0,793,13,3.0,1553,2,47221,12973
美食,小吃,面点,杭州,1.0,250,1,3.0,1554,0,17238,1013
美食,烘焙糕点,面包,南京,4.0,210,12,3.0,1555,2,48259,1714
美食,快餐,中式快餐,漳州,1.0,307,1,2.0,1556,0,15969,990
美食,快餐,西式快餐,嘉兴,18.0,92,13,3.0,1557,2,152258,7591
美食,休闲茶饮,奶茶,杭州,2.0,1093,6,3.0,1558,0,16279,355
美食,小吃,其它小吃,武汉,4.0,435,16,2.0,1559,2,36255,6111
美食,快餐,西式快餐,舟山,14.0,169,14,3.0,1560,2,98127,10226
美食,快餐,中式快餐,上海,1.0,924,12,2.0,1561,0,17221,313
美食,休闲食品,零食,苏州,1.0,613,8,3.0,1562,0,5784,327
美食,休闲食品,生鲜水果,苏州,1.0,1049,18,3.0,1563,0,11286,696
美食,快餐,西式快餐,宁波,8.0,279,13,3.0,1564,2,74541,4201
美食,休闲食品,生鲜水果,杭州,1.0,865,12,3.0,1565,0,23720,256
超市便利店,便利店,,北京,,866,6,,1566,0,10116,290
美食,快餐,西式快餐,上海,1.0,642,17,4.0,1567,0,26060,632
美食,快餐,西式快餐,武汉,13.0,831,12,3.0,1568,2,73260,6411
美食,休闲食品,生鲜水果,珠海,2.0,999,1,3.0,1569,0,27845,107
超市便利店,便利店,,杭州,0.0,286,4,4.0,1570,1,43042,184
美食,休闲茶饮,奶茶,温州,0.0,7,1,2.0,1571,0,36133,514
美食,烘焙糕点,蛋糕,武汉,2.0,1024,11,3.0,1572,1,26440,3516
超市便利店,便利店,,绍兴,0.0,1063,4,4.0,1573,1,60841,761
美食,快餐,西式快餐,无锡,5.0,896,12,3.0,1574,2,32880,2712
超市便利店,超市,,三明,,409,16,,1575,1,23912,1908
美食,快餐,西式快餐,佛山,5.0,698,7,3.0,1576,2,32051,11406
美食,快餐,西式快餐,沈阳,3.0,920,6,4.0,1577,2,13194,5040
美食,中餐,其它地方菜,郑州,0.0,1151,1,1.0,1578,0,18352,155
美食,中餐,其它地方菜,南京,2.0,399,20,3.0,1579,0,9791,2413
超市便利店,超市,,苏州,0.0,389,20,3.0,1580,1,36887,1407
美食,休闲茶饮,饮品/甜点,重庆,5.0,803,8,3.0,1581,2,35380,2317
美食,快餐,西式快餐,苏州,6.0,306,11,3.0,1582,2,45797,2532
美食,快餐,西式快餐,上海,10.0,630,9,3.0,1583,2,85178,5584
超市便利店,超市,,上海,,359,18,,1584,0,24829,510
美食,小吃,面点,北京,1.0,388,12,2.0,1585,0,15085,713
美食,快餐,西式快餐,石河子,5.0,54,16,3.0,1586,2,26179,7507
美食,烘焙糕点,蛋糕,宁德,1.0,1133,16,3.0,1587,0,8457,1611
美食,快餐,西式快餐,佛山,5.0,292,8,3.0,1588,2,33618,5918
美食,休闲茶饮,奶茶,上海,3.0,1003,6,4.0,1589,0,24734,632
美食,休闲食品,生鲜水果,杭州,2.0,1046,8,2.0,1590,2,41161,1182
美食,快餐,中式快餐,成都,2.0,151,5,3.0,1591,0,17233,937
美食,快餐,西式快餐,郑州,6.0,799,13,3.0,1592,2,33125,2665
美食,快餐,西式快餐,绵阳,6.0,241,13,2.0,1593,2,29507,3058
美食,快餐,西式快餐,上海,3.0,1032,13,2.0,1594,1,34505,3269
美食,中餐,其它地方菜,福州,2.0,226,19,2.0,1595,0,11449,10169
美食,小吃,面点,南京,2.0,583,1,3.0,1596,0,24165,781
美食,快餐,中式快餐,深圳,1.0,195,4,1.0,1597,0,33191,1607
超市便利店,便利店,,石家庄,0.0,879,3,3.0,1598,1,18062,71
美食,小吃,其它小吃,上海,1.0,554,15,3.0,1599,0,20221,527
美食,快餐,中式快餐,广州,2.0,552,16,1.0,1600,0,18729,538
美食,休闲食品,生鲜水果,杭州,1.0,40,14,3.0,1601,2,20254,574
美食,快餐,西式快餐,常州,5.0,452,12,3.0,1602,2,30559,1745
美食,小吃,其它小吃,南京,3.0,1126,8,3.0,1603,0,30847,1116
美食,休闲食品,零食,武汉,1.0,905,17,3.0,1604,2,13739,1285
超市便利店,超市,,宁波,0.0,133,18,2.0,1605,1,69731,8244
美食,中餐,其它地方菜,广州,3.0,552,16,2.0,1606,0,27212,696
美食,快餐,西式快餐,南通,1.0,238,15,3.0,1607,1,11328,3247
美食,休闲食品,生鲜水果,昆明,1.0,509,3,2.0,1608,0,13299,497
美食,休闲食品,生鲜水果,杭州,3.0,124,13,3.0,1609,2,23350,967
美食,烘焙糕点,蛋糕,杭州,2.0,378,5,3.0,1610,0,23541,992
超市便利店,超市,,沈阳,,475,19,,1611,1,33836,2651
超市便利店,便利店,,武汉,,606,4,,1612,0,12548,88
超市便利店,便利店,,上海,,341,3,,1613,1,39343,371
超市便利店,超市,,东莞,0.0,771,18,4.0,1614,0,29019,3081
超市便利店,便利店,,上海,0.0,900,1,4.0,1615,1,51927,181
超市便利店,超市,,上海,,833,18,,1616,1,126995,6075
超市便利店,便利店,,广州,0.0,746,2,4.0,1617,1,18628,525
美食,快餐,西式快餐,深圳,9.0,12,14,2.0,1618,2,49634,5138
美食,休闲茶饮,奶茶,上海,4.0,501,6,3.0,1619,0,34669,1317
美食,快餐,中式快餐,厦门,0.0,1107,2,1.0,1620,0,37222,545
美食,休闲茶饮,饮品/甜点,广州,3.0,710,1,3.0,1621,0,36136,634
超市便利店,便利店,,上海,,882,5,,1622,1,28539,474
美食,快餐,西式快餐,常州,20.0,121,12,3.0,1623,2,142204,7284
美食,快餐,西式快餐,杭州,20.0,621,13,3.0,1624,2,153897,8199
超市便利店,超市,,无锡,,1060,11,,1625,0,33169,248
美食,其他美食,自助餐,杭州,2.0,280,5,3.0,1626,0,35611,760
美食,快餐,西式快餐,南京,7.0,972,8,3.0,1627,2,46674,6570
美食,中餐,江浙菜,杭州,3.0,1094,9,2.0,1628,2,34137,1197
超市便利店,超市,,苏州,2.0,1147,20,3.0,1629,1,680464,18406
美食,小吃,其它小吃,南京,1.0,953,5,3.0,1630,0,21188,840
美食,休闲食品,生鲜水果,广州,6.0,335,4,2.0,1631,0,86483,807
超市便利店,便利店,,武汉,,510,4,,1632,0,7013,43
美食,汤/粥/煲/砂锅/炖菜,砂锅/煲类/炖菜,重庆,5.0,178,6,3.0,1633,0,37894,2141
超市便利店,超市,,苏州,0.0,1026,8,3.0,1634,1,32524,1701
美食,休闲茶饮,饮品/甜点,泰州,2.0,785,12,3.0,1635,2,13739,2455
美食,快餐,中式快餐,北京,2.0,137,6,3.0,1636,0,12468,1147
美食,快餐,中式快餐,上海,3.0,882,5,1.0,1637,0,31022,451
美食,烘焙糕点,蛋糕,上海,2.0,694,10,3.0,1638,0,32251,755
美食,其他美食,西餐,上海,3.0,1054,20,2.0,1639,2,21305,4067
美食,休闲食品,生鲜水果,上海,1.0,1061,8,2.0,1640,0,19140,123
美食,小吃,米粉/米线,杭州,1.0,280,14,3.0,1641,0,15291,462
美食,烘焙糕点,其它烘焙糕点,广州,5.0,552,7,3.0,1642,0,43032,3142
美食,快餐,西式快餐,东莞,3.0,162,7,3.0,1643,2,15291,7980
美食,烘焙糕点,面包,广州,7.0,11,13,3.0,1644,2,42315,3444
美食,休闲茶饮,奶茶,南京,2.0,161,5,3.0,1645,0,21474,742
美食,快餐,西式快餐,玉林,7.0,1089,15,2.0,1646,2,36607,12898
美食,快餐,西式快餐,上海,12.0,457,12,3.0,1647,2,88765,4236
超市便利店,超市,,宁波,,1051,15,,1648,0,29796,1601
美食,快餐,西式快餐,宜昌,4.0,483,13,2.0,1649,2,29373,3902
美食,休闲茶饮,咖啡,重庆,1.0,748,1,2.0,1650,0,23069,775
美食,快餐,西式快餐,广州,4.0,47,10,2.0,1651,2,29654,2656
美食,烘焙糕点,面包,广州,1.0,448,8,3.0,1652,0,14314,1016
超市便利店,超市,,苏州,,1142,17,,1653,0,11972,435
美食,中餐,其它地方菜,广州,2.0,552,20,1.0,1654,0,14965,2418
美食,快餐,中式快餐,广州,2.0,552,14,2.0,1655,0,17512,896
美食,小吃,其它小吃,杭州,1.0,521,9,3.0,1656,0,6243,511
超市便利店,超市,,合肥,,254,9,,1657,0,12905,159
美食,休闲茶饮,饮品/甜点,北京,10.0,713,7,4.0,1658,2,79614,2615
美食,快餐,中式快餐,嘉兴,4.0,302,11,2.0,1659,1,35198,1709
美食,快餐,西式快餐,南昌,5.0,351,16,1.0,1660,2,32803,5858
超市便利店,超市,,洛阳,,189,18,,1661,0,36864,1296
美食,快餐,西式快餐,广州,7.0,242,12,2.0,1662,2,31205,2930
超市便利店,超市,,南宁,0.0,636,17,3.0,1663,1,89636,4331
美食,小吃,其它小吃,广州,5.0,883,17,3.0,1664,2,34818,3099
超市便利店,超市,,南京,,126,4,,1665,0,15623,86
超市便利店,超市,,襄阳,,152,19,,1666,1,69054,6548
美食,休闲茶饮,饮品/甜点,广州,15.0,552,7,3.0,1667,2,113796,2695
美食,休闲茶饮,饮品/甜点,上海,5.0,937,4,4.0,1668,0,35919,296
超市便利店,超市,,苏州,,412,16,,1669,0,10568,2006
美食,火锅,川味/重庆火锅,南京,10.0,680,20,4.0,1670,2,37937,53503
美食,小吃,其它小吃,福州,0.0,651,9,2.0,1671,0,7401,566
美食,小吃,其它小吃,武汉,6.0,831,16,3.0,1672,2,51280,5694
超市便利店,超市,,上海,,616,18,,1673,1,48834,6304
美食,小吃,其它小吃,温州,1.0,585,3,3.0,1674,0,10877,418
美食,休闲茶饮,咖啡,杭州,1.0,850,13,3.0,1675,0,19400,992
超市便利店,便利店,,杭州,0.0,286,4,4.0,1676,1,30948,116
美食,火锅,川味/重庆火锅,济南,7.0,23,20,4.0,1677,2,21576,58765
美食,快餐,中式快餐,南京,1.0,1155,15,1.0,1678,0,13307,628
美食,快餐,中式快餐,成都,2.0,345,7,1.0,1679,0,9357,429
超市便利店,便利店,,武汉,,1018,4,,1680,0,14911,259
美食,休闲茶饮,奶茶,苏州,1.0,48,4,3.0,1681,0,8869,381
美食,快餐,西式快餐,济南,6.0,682,7,3.0,1682,2,29804,5562
美食,快餐,中式快餐,上海,2.0,626,17,2.0,1683,1,20544,1623
美食,烘焙糕点,面包,北京,2.0,610,9,3.0,1684,1,30000,840
美食,快餐,中式快餐,北京,0.0,331,3,1.0,1685,0,14778,660
超市便利店,便利店,,广州,0.0,251,2,3.0,1686,1,17378,194
超市便利店,超市,,南京,,623,18,,1687,1,167316,3202
美食,快餐,中式快餐,珠海,1.0,999,2,3.0,1688,0,19412,291
美食,快餐,西式快餐,广州,8.0,807,12,2.0,1689,2,38773,4732
美食,快餐,西式快餐,福州,8.0,122,7,3.0,1690,2,54862,10605
美食,休闲茶饮,饮品/甜点,厦门,1.0,955,2,2.0,1691,0,6432,422
超市便利店,超市,,东莞,,184,20,,1692,1,60740,16958
美食,休闲食品,生鲜水果,苏州,2.0,663,6,2.0,1693,0,19410,469
美食,休闲茶饮,饮品/甜点,杭州,0.0,740,3,2.0,1694,0,5880,98
超市便利店,便利店,,上海,0.0,554,4,1.0,1695,1,22581,463
超市便利店,便利店,,广州,0.0,867,3,4.0,1696,1,23696,257
美食,休闲茶饮,奶茶,上海,3.0,921,5,3.0,1697,0,19734,779
美食,快餐,中式快餐,武汉,0.0,209,1,1.0,1698,0,23896,183
美食,快餐,中式快餐,上海,2.0,647,9,1.0,1699,2,16719,1901
美食,小吃,面点,武汉,1.0,435,3,2.0,1700,0,18351,1244
美食,快餐,中式快餐,深圳,4.0,79,9,3.0,1701,0,31613,772
超市便利店,便利店,,温州,0.0,794,2,4.0,1702,1,16552,349
美食,小吃,其它小吃,南京,2.0,971,15,1.0,1703,0,29136,652
美食,快餐,西式快餐,上海,4.0,809,8,1.0,1704,0,91705,1080
美食,休闲茶饮,奶茶,上海,2.0,545,4,4.0,1705,0,18924,271
超市便利店,便利店,,北京,,328,3,,1706,0,33064,230
美食,小吃,面点,杭州,2.0,485,1,3.0,1707,0,40602,746
超市便利店,便利店,,温州,0.0,14,3,3.0,1708,1,38965,348
超市便利店,便利店,,上海,0.0,1033,4,4.0,1709,1,82577,559
超市便利店,超市,,武汉,0.0,510,17,4.0,1710,1,60019,1840
超市便利店,便利店,,杭州,0.0,378,3,3.0,1711,1,22450,273
美食,快餐,西式快餐,深圳,4.0,594,7,2.0,1712,2,18462,9452
美食,烘焙糕点,面包,杭州,1.0,110,10,3.0,1713,0,11267,770
美食,快餐,中式快餐,深圳,2.0,1068,3,0.0,1714,0,24026,831
美食,火锅,其它火锅,深圳,1.0,733,20,2.0,1715,1,5584,1404
美食,小吃,面点,杭州,3.0,378,7,3.0,1716,0,36650,704
超市便利店,超市,,重庆,,347,19,,1717,1,63205,4326
美食,小吃,熟食,南京,2.0,680,10,3.0,1718,1,15922,1735
美食,快餐,中式快餐,杭州,2.0,386,3,3.0,1719,0,59362,756
美食,中餐,粤菜,广州,13.0,155,10,2.0,1720,1,103968,5478
美食,中餐,其它地方菜,成都,1.0,508,2,3.0,1721,0,19970,439
超市便利店,超市,,十堰,,1042,17,,1722,0,18807,757
美食,快餐,西式快餐,广州,5.0,295,8,3.0,1723,2,20970,11314
美食,小吃,面点,苏州,1.0,933,1,2.0,1724,0,8096,221
美食,休闲茶饮,饮品/甜点,金华,2.0,201,2,4.0,1725,0,24167,377
超市便利店,超市,,北京,,588,19,,1726,1,90748,9149
美食,快餐,中式快餐,北京,5.0,826,12,3.0,1727,0,41291,1278
超市便利店,便利店,,南京,,680,4,,1728,1,17989,225
美食,休闲茶饮,奶茶,宁波,3.0,1132,8,4.0,1729,0,29273,1353
美食,其他美食,西餐,武汉,4.0,1030,19,2.0,1730,2,19811,11048
美食,快餐,中式快餐,北京,1.0,381,4,3.0,1731,0,22695,81
美食,烘焙糕点,其它烘焙糕点,南京,4.0,17,12,3.0,1732,0,30764,1511
美食,休闲食品,其它休闲食品,成都,1.0,741,3,3.0,1733,0,12382,209
超市便利店,便利店,,上海,0.0,329,3,4.0,1734,1,24417,269
美食,快餐,西式快餐,北京,7.0,1066,14,4.0,1735,2,36715,3470
美食,快餐,西式快餐,营口,4.0,555,13,4.0,1736,2,29284,1421
美食,小吃,其它小吃,上海,1.0,417,12,3.0,1737,0,6746,393
超市便利店,便利店,,福州,,802,2,,1738,0,15795,475
美食,小吃,其它小吃,上海,2.0,609,10,2.0,1739,0,27653,1163
超市便利店,便利店,,深圳,,1109,2,,1740,1,22044,168
超市便利店,超市,,大连,,87,19,,1741,0,17701,467
美食,小吃,面点,上海,0.0,662,8,2.0,1742,0,6047,173
超市便利店,超市,,成都,0.0,300,17,4.0,1743,1,68202,2117
美食,快餐,西式快餐,济南,9.0,24,14,4.0,1744,2,51530,2809
美食,快餐,西式快餐,杭州,20.0,287,13,3.0,1745,2,219332,11321
美食,快餐,中式快餐,上海,0.0,640,6,2.0,1746,1,16864,1309
美食,其他美食,日韩料理,厦门,1.0,59,19,2.0,1747,0,8111,2054
美食,快餐,西式快餐,黄山,7.0,986,13,3.0,1748,2,41567,6029
美食,烘焙糕点,面包,上海,0.0,544,11,3.0,1749,0,7977,384
美食,快餐,西式快餐,宁波,6.0,410,12,3.0,1750,2,53907,1900
超市便利店,超市,,武汉,0.0,726,18,4.0,1751,1,67515,3312
超市便利店,超市,,台州,,856,19,,1752,1,87391,0
超市便利店,便利店,,广州,0.0,36,2,3.0,1753,0,58522,1046
美食,休闲食品,生鲜水果,广州,1.0,448,12,3.0,1754,0,7094,414
美食,休闲茶饮,奶茶,苏州,2.0,946,4,3.0,1755,0,13891,888
美食,中餐,川菜,北京,5.0,135,16,3.0,1756,2,38096,2716
购物,本地购物,,天津,5.0,582,20,4.0,1757,0,15021,197
美食,快餐,西式快餐,济南,5.0,682,12,3.0,1758,2,26468,1370
超市便利店,超市,,南京,,311,5,,1759,0,50051,500
美食,休闲茶饮,饮品/甜点,泉州,6.0,444,9,3.0,1760,2,51315,2698
美食,其他美食,西餐,南京,4.0,399,20,2.0,1761,2,19707,5590
美食,快餐,中式快餐,北京,1.0,331,4,0.0,1762,0,14317,402
美食,快餐,西式快餐,北京,10.0,160,12,3.0,1763,2,58093,2010
超市便利店,便利店,,北京,0.0,113,4,3.0,1764,0,11942,139
美食,烘焙糕点,蛋糕,宁波,1.0,245,8,3.0,1765,0,10784,1175
超市便利店,便利店,,上海,0.0,148,5,4.0,1766,1,27380,707
超市便利店,超市,,沈阳,,909,19,,1767,1,27437,2120
超市便利店,便利店,,广州,0.0,29,2,2.0,1768,0,70266,852
美食,休闲茶饮,奶茶,温州,1.0,936,1,4.0,1769,0,20586,183
超市便利店,超市,,西安,,101,19,,1770,1,47478,4871
美食,快餐,中式快餐,无锡,1.0,180,3,1.0,1771,0,12374,173
美食,小吃,其它小吃,武汉,1.0,324,16,0.0,1772,0,7324,242
超市便利店,超市,,广州,0.0,392,19,0.0,1773,1,17408,2514
超市便利店,便利店,,广州,0.0,808,4,4.0,1774,0,23587,1064
美食,快餐,西式快餐,杭州,18.0,895,12,3.0,1775,2,105926,7102
美食,快餐,西式快餐,上海,6.0,157,11,3.0,1776,2,44220,3277
美食,快餐,中式快餐,杭州,1.0,629,10,1.0,1777,0,10087,229
超市便利店,超市,,台州,,600,17,,1778,0,26432,282
美食,快餐,西式快餐,北京,11.0,86,10,3.0,1779,2,80872,2613
超市便利店,超市,,宁德,0.0,553,17,4.0,1780,1,30102,3822
美食,快餐,中式快餐,深圳,2.0,862,13,2.0,1781,1,17464,1058
超市便利店,便利店,,广州,,867,2,,1782,1,10832,70
超市便利店,超市,,厦门,,707,18,,1783,1,106210,9208
美食,快餐,西式快餐,广州,11.0,36,8,2.0,1784,2,60354,8102
超市便利店,便利店,,广州,0.0,11,3,0.0,1785,0,17949,342
美食,休闲茶饮,奶茶,绍兴,1.0,219,1,4.0,1786,0,33758,9790
美食,休闲茶饮,奶茶,杭州,1.0,386,2,4.0,1787,0,18415,472
美食,汤/粥/煲/砂锅/炖菜,粥,绍兴,1.0,1040,3,4.0,1788,0,15752,3148
美食,快餐,中式快餐,武汉,1.0,606,4,2.0,1789,0,14784,270
美食,快餐,西式快餐,北京,10.0,77,9,3.0,1790,2,75037,2744
美食,快餐,西式快餐,大连,6.0,13,12,3.0,1791,2,36555,1849
美食,休闲食品,零食,宁波,2.0,1051,17,3.0,1792,2,17380,1390
超市便利店,超市,,上海,,554,13,,1793,0,16582,411
超市便利店,超市,,西安,,1008,19,,1794,1,28060,4304
美食,快餐,中式快餐,深圳,4.0,424,10,2.0,1795,0,22498,1039
美食,其他美食,日韩料理,南京,5.0,680,9,3.0,1796,0,65108,644
美食,烘焙糕点,蛋糕,上海,1.0,1033,2,2.0,1797,1,30560,744
美食,快餐,中式快餐,台州,0.0,5,10,3.0,1798,0,8873,596
美食,休闲食品,生鲜水果,温州,1.0,1002,1,4.0,1799,0,12160,173
美食,快餐,西式快餐,哈尔滨,4.0,514,16,1.0,1800,2,27533,3095
美食,其他美食,西餐,南京,5.0,399,20,2.0,1801,2,30463,4991
超市便利店,超市,,扬州,0.0,1011,18,0.0,1802,1,17123,2014
美食,休闲食品,生鲜水果,南通,2.0,1090,4,3.0,1803,0,28138,591
美食,快餐,西式快餐,苏州,8.0,654,15,3.0,1804,2,64302,5462
美食,快餐,西式快餐,惠州,6.0,83,12,2.0,1805,2,26831,5534
超市便利店,便利店,,北京,0.0,51,5,4.0,1806,0,16175,449
美食,快餐,西式快餐,金华,12.0,735,15,3.0,1807,2,73143,3572
美食,小吃,面点,漳州,0.0,307,2,3.0,1808,0,5422,461
美食,快餐,西式快餐,北京,9.0,1043,11,2.0,1809,2,51377,1916
美食,休闲食品,零食,福州,1.0,425,8,3.0,1810,0,17800,411
超市便利店,便利店,,广州,0.0,911,3,4.0,1811,0,30281,478
美食,快餐,西式快餐,西安,4.0,2,14,3.0,1812,2,15242,2080
美食,休闲茶饮,奶茶,南京,1.0,231,3,3.0,1813,0,25513,713
美食,快餐,中式快餐,南京,1.0,575,7,0.0,1814,0,12834,3596
超市便利店,便利店,,上海,0.0,643,3,4.0,1815,1,19810,561
美食,休闲茶饮,咖啡,广州,1.0,883,16,1.0,1816,0,5317,515
美食,快餐,西式快餐,广州,10.0,335,10,2.0,1817,2,61377,4046
美食,休闲食品,其它休闲食品,绍兴,1.0,634,2,4.0,1818,0,29431,402
美食,快餐,中式快餐,无锡,2.0,177,12,2.0,1819,1,24776,821
美食,快餐,西式快餐,宁波,8.0,299,13,3.0,1820,2,62246,3337
超市便利店,超市,,无锡,0.0,177,19,3.0,1821,1,287665,11112
美食,快餐,中式快餐,广州,1.0,853,7,1.0,1822,0,9720,372
美食,火锅,川味/重庆火锅,广州,8.0,36,20,4.0,1823,2,20948,34855
美食,休闲食品,零食,武汉,1.0,416,17,3.0,1824,2,9929,1068
美食,快餐,中式快餐,西安,0.0,1073,2,0.0,1825,0,10880,713
超市便利店,超市,,重庆,,532,19,,1826,1,69573,2444
美食,小吃,面点,上海,1.0,153,16,3.0,1827,0,10789,335
美食,休闲茶饮,奶茶,广州,3.0,392,5,3.0,1828,0,20963,1481
美食,快餐,西式快餐,广州,14.0,459,11,2.0,1829,2,70725,4171
美食,快餐,西式快餐,孝感,4.0,20,15,2.0,1830,2,25918,5184
美食,快餐,中式快餐,深圳,5.0,105,3,0.0,1831,0,69401,1399
超市便利店,超市,,绍兴,,219,17,,1832,0,13635,198
超市便利店,超市,,东莞,0.0,271,17,4.0,1833,0,20872,3019
超市便利店,便利店,,青岛,0.0,949,6,4.0,1834,1,17758,178
美食,休闲茶饮,咖啡,上海,1.0,642,16,3.0,1835,0,13256,957
超市便利店,超市,,芜湖,,384,17,,1836,1,22551,5608
美食,快餐,西式快餐,北京,5.0,1101,13,3.0,1837,2,30929,1720
