cate_1_name,cate_2_name,cate_3_name,city_name,comment_cnt,location_id,per_pay,score,shop_id,shop_level
超市便利店,超市,,绍兴,NaN,1063,18,NaN,1872,1
美食,小吃,其它小吃,杭州,1,182,2,4,1873,0
美食,快餐,西式快餐,南通,8,525,16,2,1874,2
超市便利店,便利店,,上海,0,1127,2,3,1875,1
美食,快餐,西式快餐,武汉,9,581,9,3,1876,2
美食,休闲茶饮,饮品/甜点,福州,5,1075,9,3,1877,2
美食,休闲食品,生鲜水果,福州,1,851,2,2,1878,0
超市便利店,超市,,宁波,0,891,15,4,1879,0
美食,烘焙糕点,蛋糕,南京,3,73,13,4,1880,0
美食,火锅,其它火锅,福州,2,408,1,1,1881,0
美食,快餐,西式快餐,南通,9,998,15,3,1882,2
美食,火锅,川味/重庆火锅,苏州,3,63,20,4,1883,2
美食,快餐,西式快餐,苏州,7,990,12,3,1884,2
美食,快餐,西式快餐,北京,5,77,10,3,1885,2
超市便利店,超市,,上海,0,358,16,4,1886,1
美食,休闲茶饮,奶茶,上海,5,694,5,3,1887,2
超市便利店,便利店,,广州,0,67,3,4,1888,0
美食,快餐,中式快餐,北京,0,916,5,3,1889,0
超市便利店,便利店,,上海,0,1032,4,4,1890,1
美食,快餐,中式快餐,福州,1,226,16,0,1891,0
美食,休闲茶饮,奶茶,杭州,3,749,3,3,1892,2
美食,火锅,其它火锅,深圳,2,558,19,1,1893,0
超市便利店,便利店,,北京,0,855,3,4,1894,0
美食,烘焙糕点,面包,广州,5,270,5,2,1895,0
美食,休闲食品,生鲜水果,杭州,1,485,6,3,1896,0
美食,中餐,东北菜,温州,1,936,1,3,1897,0
美食,快餐,西式快餐,杭州,10,1094,10,3,1898,2
美食,快餐,中式快餐,合肥,1,1083,2,3,1899,0
超市便利店,便利店,,青岛,0,323,5,4,1900,0
超市便利店,超市,,青岛,NaN,1009,19,NaN,1901,0
美食,休闲食品,生鲜水果,杭州,2,363,11,3,1902,0
美食,快餐,西式快餐,绍兴,14,1063,14,3,1903,2
美食,烘焙糕点,面包,宁波,1,207,1,3,1904,0
超市便利店,便利店,,武汉,NaN,1007,3,NaN,1905,0
超市便利店,超市,,郑州,NaN,736,18,NaN,1906,1
超市便利店,便利店,,深圳,0,706,3,4,1907,0
美食,中餐,湖北菜,武汉,1,1024,20,1,1908,0
美食,烘焙糕点,面包,武汉,2,416,4,3,1909,0
超市便利店,超市,,北京,0,1146,6,0,1910,1
美食,火锅,川味/重庆火锅,天津,8,625,20,4,1911,2
美食,快餐,西式快餐,无锡,9,115,12,3,1912,2
美食,烘焙糕点,蛋糕,天津,3,728,11,4,1913,2
超市便利店,超市,,南京,NaN,680,7,NaN,1914,0
美食,快餐,中式快餐,北京,3,322,10,3,1915,0
超市便利店,便利店,,温州,NaN,585,3,NaN,1916,1
美食,烘焙糕点,面包,绍兴,2,1063,16,4,1917,0
美食,休闲食品,生鲜水果,长沙,3,967,2,4,1918,0
美食,快餐,西式快餐,南宁,5,820,14,3,1919,2
超市便利店,便利店,,广州,0,57,2,3,1920,0
超市便利店,超市,,泉州,0,34,17,4,1921,1
超市便利店,超市,,广州,0,932,18,3,1922,1
美食,烘焙糕点,面包,上海,3,643,11,2,1923,1
美食,快餐,西式快餐,阜阳,9,342,14,1,1924,2
超市便利店,超市,,大连,0,87,19,4,1925,1
美食,中餐,粤菜,深圳,5,332,6,1,1926,1
美食,休闲食品,生鲜水果,大连,1,340,2,3,1927,0
美食,快餐,西式快餐,杭州,20,629,15,2,1928,2
超市便利店,便利店,,厦门,NaN,364,2,NaN,1929,0
美食,快餐,中式快餐,上海,2,993,7,2,1930,2
美食,快餐,中式快餐,深圳,4,1109,4,0,1931,0
超市便利店,超市,,苏州,NaN,530,11,NaN,1932,0
美食,火锅,其它火锅,北京,3,135,18,3,1933,2
美食,快餐,西式快餐,衢州,7,440,15,2,1934,2
美食,休闲食品,生鲜水果,嘉兴,3,393,2,3,1935,0
美食,快餐,西式快餐,上海,7,584,14,2,1936,2
超市便利店,超市,,长沙,NaN,724,15,NaN,1937,0
美食,火锅,其它火锅,南京,3,399,19,2,1938,2
超市便利店,超市,,北京,0,268,19,4,1939,1
美食,快餐,西式快餐,佛山,6,292,11,2,1940,2
美食,烘焙糕点,面包,南京,4,215,13,4,1941,2
美食,快餐,西式快餐,徐州,7,125,15,3,1942,2
美食,烘焙糕点,蛋糕,武汉,5,1017,2,4,1943,0
超市便利店,超市,,上海,NaN,627,16,NaN,1944,1
美食,休闲茶饮,饮品/甜点,北京,13,502,6,4,1945,2
超市便利店,超市,,贵阳,NaN,712,19,NaN,1946,0
超市便利店,便利店,,石家庄,0,873,2,4,1947,1
超市便利店,超市,,上海,NaN,168,17,NaN,1948,0
美食,休闲食品,生鲜水果,杭州,0,411,11,4,1949,0
超市便利店,超市,,苏州,NaN,431,19,NaN,1950,1
美食,快餐,西式快餐,金华,9,843,15,3,1951,2
美食,休闲茶饮,饮品/甜点,莆田,2,1102,12,2,1952,2
美食,火锅,川味/重庆火锅,广州,1,335,19,2,1953,0
超市便利店,超市,,广州,0,746,18,4,1954,1
美食,快餐,西式快餐,上海,8,185,12,3,1955,2
超市便利店,便利店,,杭州,0,631,3,1,1956,1
超市便利店,便利店,,上海,NaN,554,4,NaN,1957,1
美食,休闲食品,生鲜水果,沈阳,3,445,9,3,1958,0
美食,休闲食品,零食,杭州,2,773,3,3,1959,0
美食,休闲茶饮,饮品/甜点,烟台,9,556,7,4,1960,2
超市便利店,超市,,广州,NaN,36,6,NaN,1961,0
美食,休闲食品,其它休闲食品,苏州,3,449,15,3,1962,0
超市便利店,便利店,,温州,0,585,3,4,1963,1
美食,快餐,其它快餐,杭州,0,405,8,2,1964,0
美食,休闲食品,生鲜水果,苏州,3,496,8,2,1965,0
美食,小吃,其它小吃,杭州,1,378,5,2,1966,0
超市便利店,超市,,上海,0,1127,18,4,1967,1
美食,其他美食,日韩料理,上海,1,168,20,3,1968,0
美食,烘焙糕点,蛋糕,上海,2,833,7,3,1969,0
超市便利店,超市,,大连,0,1139,17,2,1970,0
美食,休闲茶饮,奶茶,上海,4,642,6,4,1971,0
美食,快餐,西式快餐,广州,5,842,14,2,1972,2
超市便利店,超市,,武汉,0,285,8,4,1973,1
美食,休闲茶饮,奶茶,上海,3,1127,6,4,1974,0
美食,烘焙糕点,蛋糕,绍兴,6,418,9,3,1975,0
美食,小吃,其它小吃,湖州,3,819,7,2,1976,0
美食,快餐,中式快餐,南昌,3,774,6,3,1977,0
美食,烘焙糕点,面包,南京,2,680,8,3,1978,0
美食,快餐,其它快餐,天津,3,462,15,4,1979,0
超市便利店,超市,,自贡,0,1121,17,4,1980,1
美食,休闲食品,生鲜水果,南昌,0,774,2,2,1981,0
美食,快餐,中式快餐,潍坊,1,661,3,2,1982,0
美食,烘焙糕点,其它烘焙糕点,济南,0,318,1,4,1983,0
美食,快餐,中式快餐,杭州,1,1059,7,2,1984,0
美食,快餐,西式快餐,上海,17,1036,15,2,1985,2
美食,快餐,西式快餐,广州,8,60,13,2,1986,2
美食,休闲茶饮,奶茶,杭州,3,850,5,4,1987,0
超市便利店,超市,,佛山,NaN,559,18,NaN,1988,1
美食,快餐,西式快餐,绍兴,2,870,15,3,1989,2
美食,快餐,西式快餐,郑州,9,550,12,3,1990,2
超市便利店,便利店,,上海,0,1127,5,4,1991,1
超市便利店,超市,,安康,NaN,118,19,NaN,1992,1
美食,休闲茶饮,奶茶,南昌,0,179,4,3,1993,0
美食,烘焙糕点,面包,上海,3,478,13,3,1994,2
超市便利店,超市,,苏州,NaN,780,16,NaN,1995,0
美食,快餐,中式快餐,南宁,1,248,6,3,1996,0
美食,快餐,中式快餐,上海,2,924,10,1,1997,0
美食,小吃,面点,南通,2,1090,1,2,1998,0
超市便利店,超市,,成都,NaN,1134,19,NaN,1999,1
美食,小吃,面点,杭州,2,378,7,3,2000,0
